,filename,label
48,METAESTRO_401_3_90_0_fliped.jpg,METAESTRO
49,METAESTRO_238_3_180_3_fliped.jpg,METAESTRO
50,PROESTRO_149_1_270_1.jpg,PROESTRO
51,PROESTRO_382_1_180_2.jpg,PROESTRO
52,PROESTRO_358_1_270_3_fliped.jpg,PROESTRO
53,METAESTRO_158_3_270_3_fliped.jpg,METAESTRO
54,ESTRO_496_2_0_3.jpg,ESTRO
55,DIESTRO_432_4_0_1.jpg,DIESTRO
56,DIESTRO_224_4_0_3_fliped.jpg,DIESTRO
57,DIESTRO_157_4_0_3.jpg,DIESTRO
58,DIESTRO_387_4_180_0.jpg,DIESTRO
59,ESTRO_555_2_0_1_fliped.jpg,ESTRO
60,METAESTRO_540_3_90_1_fliped.jpg,METAESTRO
61,PROESTRO_409_1_180_3_fliped.jpg,PROESTRO
62,PROESTRO_534_1_180_3.jpg,PROESTRO
63,DIESTRO_543_4_270_2_fliped.jpg,DIESTRO
64,ESTRO_400_2_180_1_fliped.jpg,ESTRO
65,METAESTRO_518_3_90_3.jpg,METAESTRO
66,PROESTRO_532_1_180_3_fliped.jpg,PROESTRO
67,ESTRO_398_2_270_0_fliped.jpg,ESTRO
68,PROESTRO_391_1_0_3_fliped.jpg,PROESTRO
69,METAESTRO_396_3_0_0_fliped.jpg,METAESTRO
70,ESTRO_389_2_0_1_fliped.jpg,ESTRO
71,DIESTRO_469_4_180_3_fliped.jpg,DIESTRO
72,DIESTRO_290_4_180_1_fliped.jpg,DIESTRO
73,DIESTRO_602_4_0_3_fliped.jpg,DIESTRO
74,ESTRO_261_2_0_1_fliped.jpg,ESTRO
75,ESTRO_408_2_180_1_fliped.jpg,ESTRO
76,ESTRO_307_2_90_2.jpg,ESTRO
77,ESTRO_611_2_270_2.jpg,ESTRO
78,PROESTRO_195_1_270_2.jpg,PROESTRO
79,ESTRO_589_2_90_1_fliped.jpg,ESTRO
80,DIESTRO_583_4_0_1_fliped.jpg,DIESTRO
81,ESTRO_586_2_180_1.jpg,ESTRO
82,METAESTRO_458_3_0_3_fliped.jpg,METAESTRO
83,METAESTRO_423_3_180_3.jpg,METAESTRO
84,METAESTRO_166_3_90_2_fliped.jpg,METAESTRO
85,DIESTRO_224_4_0_2.jpg,DIESTRO
86,DIESTRO_190_4_180_3.jpg,DIESTRO
87,PROESTRO_219_1_0_0.jpg,PROESTRO
88,METAESTRO_366_3_90_2_fliped.jpg,METAESTRO
89,DIESTRO_598_4_270_3.jpg,DIESTRO
90,METAESTRO_573_3_270_0_fliped.jpg,METAESTRO
91,PROESTRO_185_1_180_0.jpg,PROESTRO
92,ESTRO_627_2_90_3.jpg,ESTRO
93,METAESTRO_300_3_0_3_fliped.jpg,METAESTRO
94,ESTRO_564_2_0_0.jpg,ESTRO
95,PROESTRO_219_1_180_3.jpg,PROESTRO
96,ESTRO_464_2_0_1.jpg,ESTRO
97,ESTRO_241_2_90_1.jpg,ESTRO
98,METAESTRO_538_3_90_0_fliped.jpg,METAESTRO
99,PROESTRO_248_1_90_3.jpg,PROESTRO
100,DIESTRO_566_4_270_1.jpg,DIESTRO
101,PROESTRO_176_1_90_0_fliped.jpg,PROESTRO
102,ESTRO_398_2_180_0_fliped.jpg,ESTRO
103,ESTRO_486_2_90_3.jpg,ESTRO
104,PROESTRO_629_1_90_3.jpg,PROESTRO
105,DIESTRO_542_4_90_2.jpg,DIESTRO
106,DIESTRO_603_4_270_2_fliped.jpg,DIESTRO
107,METAESTRO_257_3_0_1_fliped.jpg,METAESTRO
108,DIESTRO_180_4_180_2_fliped.jpg,DIESTRO
109,DIESTRO_151_4_180_2.jpg,DIESTRO
110,METAESTRO_401_3_90_1_fliped.jpg,METAESTRO
111,PROESTRO_630_1_0_0_fliped.jpg,PROESTRO
112,DIESTRO_145_4_90_0.jpg,DIESTRO
113,METAESTRO_251_3_0_1.jpg,METAESTRO
114,PROESTRO_511_1_180_1.jpg,PROESTRO
115,DIESTRO_178_4_0_0.jpg,DIESTRO
116,PROESTRO_459_1_0_2_fliped.jpg,PROESTRO
117,DIESTRO_406_4_270_2.jpg,DIESTRO
118,PROESTRO_350_1_270_3_fliped.jpg,PROESTRO
119,ESTRO_440_2_180_0.jpg,ESTRO
120,ESTRO_592_2_0_1_fliped.jpg,ESTRO
121,METAESTRO_447_3_0_2_fliped.jpg,METAESTRO
122,METAESTRO_155_3_180_1.jpg,METAESTRO
123,ESTRO_530_2_270_2.jpg,ESTRO
124,PROESTRO_434_1_270_1.jpg,PROESTRO
125,DIESTRO_604_4_90_2.jpg,DIESTRO
126,PROESTRO_472_1_180_0.jpg,PROESTRO
127,ESTRO_529_2_0_1.jpg,ESTRO
128,ESTRO_389_2_270_1.jpg,ESTRO
129,METAESTRO_462_3_270_3.jpg,METAESTRO
130,PROESTRO_163_1_270_0.jpg,PROESTRO
131,PROESTRO_206_1_180_2_fliped.jpg,PROESTRO
132,ESTRO_499_2_90_2.jpg,ESTRO
133,METAESTRO_483_3_90_0.jpg,METAESTRO
134,ESTRO_530_2_0_2_fliped.jpg,ESTRO
135,ESTRO_617_2_270_0.jpg,ESTRO
136,ESTRO_591_2_0_3_fliped.jpg,ESTRO
137,ESTRO_505_2_270_2_fliped.jpg,ESTRO
138,PROESTRO_392_1_180_3.jpg,PROESTRO
139,METAESTRO_253_3_90_2_fliped.jpg,METAESTRO
140,PROESTRO_236_1_0_2_fliped.jpg,PROESTRO
141,ESTRO_569_2_90_2.jpg,ESTRO
142,DIESTRO_193_4_90_3_fliped.jpg,DIESTRO
143,DIESTRO_191_4_270_3_fliped.jpg,DIESTRO
144,DIESTRO_290_4_270_0.jpg,DIESTRO
145,METAESTRO_521_3_90_2_fliped.jpg,METAESTRO
146,ESTRO_571_2_270_0.jpg,ESTRO
147,ESTRO_527_2_180_2_fliped.jpg,ESTRO
148,PROESTRO_139_1_270_3_fliped.jpg,PROESTRO
149,DIESTRO_371_4_270_1.jpg,DIESTRO
150,ESTRO_487_2_180_2.jpg,ESTRO
151,PROESTRO_195_1_180_2_fliped.jpg,PROESTRO
152,PROESTRO_383_1_270_2.jpg,PROESTRO
153,PROESTRO_409_1_0_3.jpg,PROESTRO
154,DIESTRO_199_4_270_1_fliped.jpg,DIESTRO
155,METAESTRO_256_3_270_3_fliped.jpg,METAESTRO
156,PROESTRO_534_1_90_1_fliped.jpg,PROESTRO
157,DIESTRO_355_4_180_3.jpg,DIESTRO
158,ESTRO_187_2_0_3_fliped.jpg,ESTRO
159,DIESTRO_145_4_180_1_fliped.jpg,DIESTRO
160,ESTRO_563_2_270_0.jpg,ESTRO
161,METAESTRO_258_3_180_1_fliped.jpg,METAESTRO
162,PROESTRO_233_1_180_0.jpg,PROESTRO
163,METAESTRO_253_3_0_1.jpg,METAESTRO
164,ESTRO_389_2_270_0.jpg,ESTRO
165,DIESTRO_568_4_270_0_fliped.jpg,DIESTRO
166,METAESTRO_299_3_180_2.jpg,METAESTRO
167,ESTRO_622_2_180_3_fliped.jpg,ESTRO
168,PROESTRO_350_1_270_2_fliped.jpg,PROESTRO
169,DIESTRO_204_4_90_3.jpg,DIESTRO
170,ESTRO_500_2_90_3_fliped.jpg,ESTRO
171,DIESTRO_213_4_180_2.jpg,DIESTRO
172,ESTRO_505_2_270_3.jpg,ESTRO
173,PROESTRO_454_1_90_1_fliped.jpg,PROESTRO
174,DIESTRO_198_4_180_1.jpg,DIESTRO
175,ESTRO_407_2_180_0.jpg,ESTRO
176,METAESTRO_462_3_90_1.jpg,METAESTRO
177,DIESTRO_552_4_270_1_fliped.jpg,DIESTRO
178,METAESTRO_167_3_270_3_fliped.jpg,METAESTRO
179,PROESTRO_532_1_270_0.jpg,PROESTRO
180,DIESTRO_270_4_180_3_fliped.jpg,DIESTRO
181,ESTRO_330_2_180_1.jpg,ESTRO
182,PROESTRO_179_1_90_2.jpg,PROESTRO
183,DIESTRO_356_4_90_2.jpg,DIESTRO
184,METAESTRO_377_3_90_3_fliped.jpg,METAESTRO
185,ESTRO_499_2_180_0_fliped.jpg,ESTRO
186,DIESTRO_541_4_90_1_fliped.jpg,DIESTRO
187,PROESTRO_248_1_90_0.jpg,PROESTRO
188,PROESTRO_536_1_270_3.jpg,PROESTRO
189,METAESTRO_632_3_270_2.jpg,METAESTRO
190,ESTRO_610_2_90_1.jpg,ESTRO
191,PROESTRO_231_1_270_0_fliped.jpg,PROESTRO
192,DIESTRO_599_4_270_2.jpg,DIESTRO
193,PROESTRO_283_1_0_3.jpg,PROESTRO
194,ESTRO_389_2_270_2_fliped.jpg,ESTRO
195,METAESTRO_624_3_0_0_fliped.jpg,METAESTRO
196,PROESTRO_535_1_90_3_fliped.jpg,PROESTRO
197,ESTRO_467_2_270_0_fliped.jpg,ESTRO
198,METAESTRO_138_3_270_0.jpg,METAESTRO
199,METAESTRO_484_3_180_2_fliped.jpg,METAESTRO
200,DIESTRO_323_4_180_3_fliped.jpg,DIESTRO
201,PROESTRO_474_1_270_2_fliped.jpg,PROESTRO
202,PROESTRO_281_1_270_3_fliped.jpg,PROESTRO
203,ESTRO_296_2_0_0.jpg,ESTRO
204,ESTRO_443_2_90_3_fliped.jpg,ESTRO
205,METAESTRO_135_3_180_2_fliped.jpg,METAESTRO
206,PROESTRO_416_1_0_0_fliped.jpg,PROESTRO
207,METAESTRO_286_3_0_0.jpg,METAESTRO
208,DIESTRO_353_4_270_2_fliped.jpg,DIESTRO
209,DIESTRO_601_4_90_3_fliped.jpg,DIESTRO
210,ESTRO_203_2_0_3.jpg,ESTRO
211,METAESTRO_304_3_90_1.jpg,METAESTRO
212,PROESTRO_233_1_270_3.jpg,PROESTRO
213,METAESTRO_339_3_90_3.jpg,METAESTRO
214,METAESTRO_518_3_180_0_fliped.jpg,METAESTRO
215,PROESTRO_343_1_180_3.jpg,PROESTRO
216,DIESTRO_323_4_180_0.jpg,DIESTRO
217,PROESTRO_492_1_0_1.jpg,PROESTRO
218,ESTRO_296_2_180_0_fliped.jpg,ESTRO
219,METAESTRO_209_3_0_2.jpg,METAESTRO
220,METAESTRO_285_3_90_2_fliped.jpg,METAESTRO
221,ESTRO_349_2_0_2.jpg,ESTRO
222,PROESTRO_472_1_90_1_fliped.jpg,PROESTRO
223,METAESTRO_518_3_90_2.jpg,METAESTRO
224,METAESTRO_287_3_270_3_fliped.jpg,METAESTRO
225,DIESTRO_324_4_270_0.jpg,DIESTRO
226,ESTRO_390_2_180_0.jpg,ESTRO
227,DIESTRO_291_4_0_1_fliped.jpg,DIESTRO
228,ESTRO_530_2_180_2_fliped.jpg,ESTRO
229,DIESTRO_291_4_180_2.jpg,DIESTRO
230,DIESTRO_288_4_90_3_fliped.jpg,DIESTRO
231,DIESTRO_144_4_90_1_fliped.jpg,DIESTRO
232,METAESTRO_237_3_180_0_fliped.jpg,METAESTRO
233,ESTRO_203_2_0_0_fliped.jpg,ESTRO
234,DIESTRO_204_4_180_2_fliped.jpg,DIESTRO
235,DIESTRO_310_4_180_3_fliped.jpg,DIESTRO
236,ESTRO_497_2_0_0.jpg,ESTRO
237,METAESTRO_376_3_180_2.jpg,METAESTRO
238,DIESTRO_161_4_90_0.jpg,DIESTRO
239,ESTRO_443_2_0_3.jpg,ESTRO
240,METAESTRO_287_3_90_0_fliped.jpg,METAESTRO
241,PROESTRO_438_1_180_1_fliped.jpg,PROESTRO
242,DIESTRO_325_4_90_3.jpg,DIESTRO
243,DIESTRO_144_4_180_2.jpg,DIESTRO
244,DIESTRO_222_4_180_2_fliped.jpg,DIESTRO
245,DIESTRO_162_4_270_2_fliped.jpg,DIESTRO
246,METAESTRO_160_3_270_3.jpg,METAESTRO
247,PROESTRO_176_1_180_3_fliped.jpg,PROESTRO
248,ESTRO_615_2_270_3_fliped.jpg,ESTRO
249,DIESTRO_368_4_0_1_fliped.jpg,DIESTRO
250,DIESTRO_143_4_270_3_fliped.jpg,DIESTRO
251,ESTRO_328_2_0_1_fliped.jpg,ESTRO
252,DIESTRO_577_4_180_0_fliped.jpg,DIESTRO
253,PROESTRO_170_1_90_2.jpg,PROESTRO
254,PROESTRO_438_1_180_0_fliped.jpg,PROESTRO
255,METAESTRO_397_3_180_2_fliped.jpg,METAESTRO
256,ESTRO_398_2_180_1.jpg,ESTRO
257,METAESTRO_461_3_90_0_fliped.jpg,METAESTRO
258,DIESTRO_432_4_180_3_fliped.jpg,DIESTRO
259,METAESTRO_475_3_270_3_fliped.jpg,METAESTRO
260,METAESTRO_462_3_0_1_fliped.jpg,METAESTRO
261,PROESTRO_415_1_0_3.jpg,PROESTRO
262,METAESTRO_336_3_90_1_fliped.jpg,METAESTRO
263,PROESTRO_164_1_180_1.jpg,PROESTRO
264,ESTRO_307_2_0_0_fliped.jpg,ESTRO
265,DIESTRO_161_4_270_2_fliped.jpg,DIESTRO
266,PROESTRO_533_1_0_2.jpg,PROESTRO
267,ESTRO_609_2_180_2_fliped.jpg,ESTRO
268,DIESTRO_201_4_270_3.jpg,DIESTRO
269,METAESTRO_376_3_270_3_fliped.jpg,METAESTRO
270,DIESTRO_142_4_0_1_fliped.jpg,DIESTRO
271,DIESTRO_190_4_90_1.jpg,DIESTRO
272,PROESTRO_212_1_270_3_fliped.jpg,PROESTRO
273,DIESTRO_224_4_90_2_fliped.jpg,DIESTRO
274,DIESTRO_580_4_90_3_fliped.jpg,DIESTRO
275,METAESTRO_152_3_90_2_fliped.jpg,METAESTRO
276,PROESTRO_235_1_270_3_fliped.jpg,PROESTRO
277,ESTRO_597_2_90_2.jpg,ESTRO
278,DIESTRO_599_4_180_2_fliped.jpg,DIESTRO
279,PROESTRO_531_1_270_0_fliped.jpg,PROESTRO
280,DIESTRO_341_4_180_0_fliped.jpg,DIESTRO
281,METAESTRO_554_3_270_3.jpg,METAESTRO
282,PROESTRO_383_1_90_0.jpg,PROESTRO
283,PROESTRO_416_1_270_2.jpg,PROESTRO
284,METAESTRO_521_3_180_2_fliped.jpg,METAESTRO
285,ESTRO_525_2_0_3_fliped.jpg,ESTRO
286,PROESTRO_629_1_90_2_fliped.jpg,PROESTRO
287,PROESTRO_473_1_180_3_fliped.jpg,PROESTRO
288,DIESTRO_584_4_180_3_fliped.jpg,DIESTRO
289,ESTRO_560_2_270_2_fliped.jpg,ESTRO
290,PROESTRO_184_1_270_3_fliped.jpg,PROESTRO
291,ESTRO_417_2_90_0.jpg,ESTRO
292,PROESTRO_343_1_90_3_fliped.jpg,PROESTRO
293,DIESTRO_345_4_270_0.jpg,DIESTRO
294,ESTRO_560_2_90_0_fliped.jpg,ESTRO
295,ESTRO_557_2_180_2.jpg,ESTRO
296,ESTRO_296_2_0_1.jpg,ESTRO
297,ESTRO_618_2_0_1_fliped.jpg,ESTRO
298,PROESTRO_491_1_270_0.jpg,PROESTRO
299,PROESTRO_412_1_270_2_fliped.jpg,PROESTRO
300,ESTRO_613_2_180_3_fliped.jpg,ESTRO
301,METAESTRO_403_3_180_3_fliped.jpg,METAESTRO
302,PROESTRO_532_1_0_1_fliped.jpg,PROESTRO
303,DIESTRO_575_4_90_2_fliped.jpg,DIESTRO
304,METAESTRO_632_3_0_3.jpg,METAESTRO
305,DIESTRO_275_4_90_0_fliped.jpg,DIESTRO
306,DIESTRO_543_4_180_1_fliped.jpg,DIESTRO
307,METAESTRO_623_3_90_2_fliped.jpg,METAESTRO
308,ESTRO_187_2_270_2_fliped.jpg,ESTRO
309,ESTRO_628_2_180_2_fliped.jpg,ESTRO
310,PROESTRO_212_1_180_3.jpg,PROESTRO
311,ESTRO_618_2_0_1.jpg,ESTRO
312,PROESTRO_218_1_0_1_fliped.jpg,PROESTRO
313,PROESTRO_413_1_90_1_fliped.jpg,PROESTRO
314,ESTRO_501_2_270_0_fliped.jpg,ESTRO
315,PROESTRO_281_1_180_2_fliped.jpg,PROESTRO
316,PROESTRO_283_1_0_2.jpg,PROESTRO
317,PROESTRO_442_1_270_2_fliped.jpg,PROESTRO
318,DIESTRO_607_4_90_3.jpg,DIESTRO
319,PROESTRO_629_1_270_1.jpg,PROESTRO
320,PROESTRO_326_1_270_0_fliped.jpg,PROESTRO
321,ESTRO_487_2_0_2.jpg,ESTRO
322,PROESTRO_493_1_0_0.jpg,PROESTRO
323,ESTRO_569_2_90_0.jpg,ESTRO
324,DIESTRO_310_4_180_0_fliped.jpg,DIESTRO
325,PROESTRO_236_1_180_0_fliped.jpg,PROESTRO
326,ESTRO_595_2_180_0.jpg,ESTRO
327,PROESTRO_312_1_90_2.jpg,PROESTRO
328,ESTRO_589_2_0_2.jpg,ESTRO
329,DIESTRO_430_4_0_1_fliped.jpg,DIESTRO
330,DIESTRO_600_4_180_1.jpg,DIESTRO
331,PROESTRO_303_1_180_1.jpg,PROESTRO
332,DIESTRO_274_4_180_0_fliped.jpg,DIESTRO
333,PROESTRO_312_1_180_1_fliped.jpg,PROESTRO
334,DIESTRO_584_4_90_3_fliped.jpg,DIESTRO
335,METAESTRO_166_3_0_0_fliped.jpg,METAESTRO
336,ESTRO_589_2_90_2_fliped.jpg,ESTRO
337,PROESTRO_362_1_0_1_fliped.jpg,PROESTRO
338,METAESTRO_484_3_90_2_fliped.jpg,METAESTRO
339,DIESTRO_404_4_0_2_fliped.jpg,DIESTRO
340,DIESTRO_144_4_180_1.jpg,DIESTRO
341,ESTRO_586_2_180_0_fliped.jpg,ESTRO
342,ESTRO_444_2_180_2.jpg,ESTRO
343,METAESTRO_620_3_90_1.jpg,METAESTRO
344,ESTRO_616_2_270_0_fliped.jpg,ESTRO
345,DIESTRO_607_4_0_2_fliped.jpg,DIESTRO
346,ESTRO_569_2_0_3_fliped.jpg,ESTRO
347,DIESTRO_311_4_0_3.jpg,DIESTRO
348,METAESTRO_315_3_0_3.jpg,METAESTRO
349,METAESTRO_520_3_270_3_fliped.jpg,METAESTRO
350,ESTRO_505_2_0_2.jpg,ESTRO
351,PROESTRO_513_1_270_1.jpg,PROESTRO
352,METAESTRO_456_3_180_2_fliped.jpg,METAESTRO
353,ESTRO_487_2_180_1_fliped.jpg,ESTRO
354,PROESTRO_280_1_180_3.jpg,PROESTRO
355,ESTRO_443_2_0_2.jpg,ESTRO
356,DIESTRO_265_4_270_2_fliped.jpg,DIESTRO
357,DIESTRO_593_4_90_0.jpg,DIESTRO
358,ESTRO_592_2_90_2.jpg,ESTRO
359,METAESTRO_519_3_270_3.jpg,METAESTRO
360,DIESTRO_345_4_270_0_fliped.jpg,DIESTRO
361,PROESTRO_326_1_0_2_fliped.jpg,PROESTRO
362,DIESTRO_431_4_90_0_fliped.jpg,DIESTRO
363,ESTRO_557_2_270_2.jpg,ESTRO
364,ESTRO_557_2_0_1.jpg,ESTRO
365,ESTRO_349_2_180_0.jpg,ESTRO
366,DIESTRO_470_4_270_1.jpg,DIESTRO
367,ESTRO_555_2_270_0.jpg,ESTRO
368,DIESTRO_291_4_270_2.jpg,DIESTRO
369,ESTRO_608_2_0_2.jpg,ESTRO
370,PROESTRO_230_1_180_2_fliped.jpg,PROESTRO
371,ESTRO_389_2_270_0_fliped.jpg,ESTRO
372,METAESTRO_264_3_0_0_fliped.jpg,METAESTRO
373,DIESTRO_479_4_180_0.jpg,DIESTRO
374,DIESTRO_404_4_90_2.jpg,DIESTRO
375,DIESTRO_352_4_270_3_fliped.jpg,DIESTRO
376,PROESTRO_351_1_0_0.jpg,PROESTRO
377,ESTRO_495_2_180_2.jpg,ESTRO
378,METAESTRO_155_3_0_3.jpg,METAESTRO
379,PROESTRO_234_1_0_3_fliped.jpg,PROESTRO
380,PROESTRO_212_1_180_2_fliped.jpg,PROESTRO
381,DIESTRO_552_4_0_3.jpg,DIESTRO
382,ESTRO_527_2_180_0.jpg,ESTRO
383,DIESTRO_356_4_180_2_fliped.jpg,DIESTRO
384,DIESTRO_324_4_270_2.jpg,DIESTRO
385,METAESTRO_294_3_180_3_fliped.jpg,METAESTRO
386,PROESTRO_179_1_180_2_fliped.jpg,PROESTRO
387,ESTRO_619_2_270_3.jpg,ESTRO
388,METAESTRO_367_3_270_0.jpg,METAESTRO
389,ESTRO_494_2_270_1_fliped.jpg,ESTRO
390,METAESTRO_263_3_270_1_fliped.jpg,METAESTRO
391,ESTRO_570_2_180_1_fliped.jpg,ESTRO
392,METAESTRO_298_3_270_3_fliped.jpg,METAESTRO
393,METAESTRO_133_3_0_0_fliped.jpg,METAESTRO
394,DIESTRO_431_4_0_2_fliped.jpg,DIESTRO
395,PROESTRO_531_1_270_1_fliped.jpg,PROESTRO
396,METAESTRO_481_3_270_1_fliped.jpg,METAESTRO
397,DIESTRO_430_4_270_0.jpg,DIESTRO
398,DIESTRO_266_4_270_2_fliped.jpg,DIESTRO
399,DIESTRO_566_4_0_1_fliped.jpg,DIESTRO
400,DIESTRO_576_4_90_2.jpg,DIESTRO
401,ESTRO_407_2_90_1.jpg,ESTRO
402,PROESTRO_284_1_270_3.jpg,PROESTRO
403,PROESTRO_439_1_0_2_fliped.jpg,PROESTRO
404,DIESTRO_598_4_0_0_fliped.jpg,DIESTRO
405,ESTRO_389_2_180_2_fliped.jpg,ESTRO
406,DIESTRO_606_4_0_1.jpg,DIESTRO
407,PROESTRO_165_1_0_3.jpg,PROESTRO
408,ESTRO_227_2_180_0.jpg,ESTRO
409,ESTRO_306_2_180_1_fliped.jpg,ESTRO
410,METAESTRO_304_3_270_1_fliped.jpg,METAESTRO
411,METAESTRO_255_3_0_0.jpg,METAESTRO
412,ESTRO_595_2_180_1_fliped.jpg,ESTRO
413,DIESTRO_224_4_0_0_fliped.jpg,DIESTRO
414,DIESTRO_292_4_270_1.jpg,DIESTRO
415,DIESTRO_567_4_90_3_fliped.jpg,DIESTRO
416,DIESTRO_598_4_90_2.jpg,DIESTRO
417,ESTRO_619_2_0_2_fliped.jpg,ESTRO
418,ESTRO_466_2_0_2.jpg,ESTRO
419,METAESTRO_397_3_90_1_fliped.jpg,METAESTRO
420,PROESTRO_360_1_270_2_fliped.jpg,PROESTRO
421,DIESTRO_528_4_180_3.jpg,DIESTRO
422,ESTRO_327_2_90_0.jpg,ESTRO
423,METAESTRO_335_3_90_0_fliped.jpg,METAESTRO
424,DIESTRO_584_4_180_3.jpg,DIESTRO
425,DIESTRO_142_4_270_0_fliped.jpg,DIESTRO
426,ESTRO_489_2_0_0.jpg,ESTRO
427,METAESTRO_243_3_270_2.jpg,METAESTRO
428,DIESTRO_543_4_180_2_fliped.jpg,DIESTRO
429,METAESTRO_334_3_180_3.jpg,METAESTRO
430,METAESTRO_226_3_270_1.jpg,METAESTRO
431,DIESTRO_322_4_0_1_fliped.jpg,DIESTRO
432,ESTRO_618_2_90_3_fliped.jpg,ESTRO
433,METAESTRO_257_3_90_0_fliped.jpg,METAESTRO
434,ESTRO_524_2_180_0.jpg,ESTRO
435,METAESTRO_574_3_0_2.jpg,METAESTRO
436,METAESTRO_252_3_0_1_fliped.jpg,METAESTRO
437,METAESTRO_483_3_270_0.jpg,METAESTRO
438,ESTRO_618_2_180_2_fliped.jpg,ESTRO
439,METAESTRO_160_3_0_1_fliped.jpg,METAESTRO
440,PROESTRO_358_1_270_3.jpg,PROESTRO
441,METAESTRO_379_3_0_1.jpg,METAESTRO
442,DIESTRO_432_4_270_2.jpg,DIESTRO
443,ESTRO_202_2_90_3_fliped.jpg,ESTRO
444,PROESTRO_236_1_90_0.jpg,PROESTRO
445,ESTRO_465_2_90_2_fliped.jpg,ESTRO
446,METAESTRO_446_3_180_1_fliped.jpg,METAESTRO
447,DIESTRO_289_4_0_3_fliped.jpg,DIESTRO
448,DIESTRO_602_4_180_3_fliped.jpg,DIESTRO
449,PROESTRO_513_1_270_2_fliped.jpg,PROESTRO
450,METAESTRO_298_3_180_2_fliped.jpg,METAESTRO
451,DIESTRO_386_4_180_3.jpg,DIESTRO
452,ESTRO_464_2_90_0_fliped.jpg,ESTRO
453,PROESTRO_212_1_0_1.jpg,PROESTRO
454,PROESTRO_195_1_270_0.jpg,PROESTRO
455,DIESTRO_368_4_270_3_fliped.jpg,DIESTRO
456,ESTRO_465_2_270_2.jpg,ESTRO
457,METAESTRO_258_3_270_0.jpg,METAESTRO
458,PROESTRO_533_1_90_2_fliped.jpg,PROESTRO
459,METAESTRO_153_3_0_2_fliped.jpg,METAESTRO
460,ESTRO_561_2_90_3.jpg,ESTRO
461,METAESTRO_375_3_90_2.jpg,METAESTRO
462,ESTRO_608_2_180_2.jpg,ESTRO
463,PROESTRO_319_1_270_1.jpg,PROESTRO
464,PROESTRO_312_1_0_3.jpg,PROESTRO
465,ESTRO_500_2_270_0_fliped.jpg,ESTRO
466,METAESTRO_482_3_0_3.jpg,METAESTRO
467,METAESTRO_457_3_270_0.jpg,METAESTRO
468,DIESTRO_270_4_0_2.jpg,DIESTRO
469,ESTRO_565_2_180_1.jpg,ESTRO
470,ESTRO_488_2_90_3_fliped.jpg,ESTRO
471,ESTRO_499_2_0_1.jpg,ESTRO
472,PROESTRO_320_1_180_2_fliped.jpg,PROESTRO
